"FREQ","DATATYPE","PRODUCTCODE","PARTNER","REPORTER","obsTime","obsValue","TARIFFTYPE","OBS_VALUE_MEASURE","TOTALNOOFLINES","NBR_PREF_LINES","NBR_MFN_LINES","NBR_NA_LINES","SUM_OF_RATES","MIN_RATE","MAX_RATE","NOMENCODE"
"A","Reported","020629","600","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","604","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","858","076","2015",7.19999980926514,"PREF","SimpleAverage","2","2","0","0","14.3999996185303","7.19999980926514","7.19999980926514","H4"
"A","Reported","020629","862","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","N37","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020630","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020630","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020630","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020630","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020630","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020630","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020630","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020630","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020641","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020641","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020641","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020641","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020641","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020641","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020641","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020649","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020649","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020649","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020649","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020649","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020649","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020649","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020680","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020680","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020680","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020680","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020680","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020680","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020680","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020690","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020690","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","376","076","2015",4,"PREF","SimpleAverage","1","1","0","0","4","4","4","H4"
"A","Reported","020690","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020690","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020690","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020690","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020690","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020711","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","152","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020711","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020711","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","328","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","376","076","2015",4,"PREF","SimpleAverage","1","1","0","0","4","4","4","H4"
"A","Reported","020711","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020711","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020711","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020711","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020711","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020712","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","152","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020712","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020712","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","376","076","2015",4,"PREF","SimpleAverage","1","1","0","0","4","4","4","H4"
"A","Reported","020712","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020712","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020712","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020712","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020712","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020713","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","152","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020713","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020713","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","376","076","2015",4,"PREF","SimpleAverage","1","1","0","0","4","4","4","H4"
"A","Reported","020713","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020713","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020713","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020713","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020713","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020714","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","152","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020714","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020714","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","376","076","2015",4,"PREF","SimpleAverage","1","1","0","0","4","4","4","H4"
"A","Reported","020714","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020714","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020714","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020714","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020714","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020724","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020724","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
